datetime,temp,humidity,precip,precipprob,preciptype,windspeed,conditions,icon
2024-08-05T00:38:00,16.5,71.87,0.0,0.0,,14.3,Partially cloudy,cloudy
2024-08-05T00:39:00,16.7,71.6,0.0,0.0,,14.5,Partially cloudy,cloudy
2024-08-05T00:40:00,16.7,72.51,0.0,0.0,,14.6,Partially cloudy,cloudy
2024-08-05T00:41:00,16.5,71.22,0.0,0.0,,14.3,Partially cloudy,cloudy
2024-08-05T00:42:00,16.8,72.13,0.0,0.0,,15.0,Partially cloudy,cloudy
2024-08-05T00:43:00,16.6,71.76,0.0,0.0,,13.8,Partially cloudy,cloudy
2024-08-05T00:44:00,16.8,71.72,0.0,0.0,,14.6,Partially cloudy,cloudy
2024-08-05T00:45:00,16.7,71.89,0.0,0.0,,14.4,Partially cloudy,cloudy
2024-08-05T00:46:00,16.5,71.44,0.0,0.0,,14.2,Partially cloudy,cloudy
2024-08-05T00:47:00,16.6,71.92,0.0,0.0,,14.2,Partially cloudy,cloudy
2024-08-05T00:48:00,16.6,72.51,0.0,0.0,,14.0,Partially cloudy,cloudy
2024-08-05T00:49:00,16.5,72.03,0.0,0.0,,14.3,Partially cloudy,cloudy
2024-08-05T00:50:00,16.8,71.7,0.0,0.0,,14.4,Partially cloudy,cloudy
2024-08-05T00:51:00,16.7,71.37,0.0,0.0,,14.3,Partially cloudy,cloudy
2024-08-05T00:52:00,16.6,72.42,0.0,0.0,,14.1,Partially cloudy,cloudy
2024-08-05T00:53:00,16.6,72.23,0.0,0.0,,13.9,Partially cloudy,cloudy
2024-08-05T00:54:00,16.6,72.27,0.0,0.0,,14.2,Partially cloudy,cloudy
2024-08-05T00:55:00,16.8,72.58,0.0,0.0,,14.2,Partially cloudy,cloudy
2024-08-05T00:56:00,16.6,71.65,0.0,0.0,,14.6,Partially cloudy,cloudy
2024-08-05T00:57:00,16.7,72.71,0.0,0.0,,14.1,Partially cloudy,cloudy
2024-08-05T00:58:00,16.7,71.54,0.0,0.0,,14.1,Partially cloudy,cloudy
2024-08-05T00:59:00,16.5,71.53,0.0,0.0,,14.7,Partially cloudy,cloudy
2024-08-05T01:00:00,16.5,72.86,0.0,0.0,,14.7,Clear,clear-day
2024-08-05T01:01:00,16.3,72.26,0.0,0.0,,14.8,Clear,clear-day
2024-08-05T01:02:00,16.3,72.6,0.0,0.0,,13.9,Clear,clear-day
2024-08-05T01:03:00,16.4,73.41,0.0,0.0,,14.7,Clear,clear-day
2024-08-05T01:04:00,16.3,73.2,0.0,0.0,,14.8,Clear,clear-day
2024-08-05T01:05:00,16.1,72.92,0.0,0.0,,13.6,Clear,clear-day
2024-08-05T01:06:00,16.2,72.9,0.0,0.0,,14.2,Clear,clear-day
2024-08-05T01:07:00,16.2,72.7,0.0,0.0,,14.1,Clear,clear-day
2024-08-05T01:08:00,16.4,73.38,0.0,0.0,,14.2,Clear,clear-day
2024-08-05T01:09:00,16.4,72.56,0.0,0.0,,13.9,Clear,clear-day
2024-08-05T01:10:00,16.2,73.13,0.0,0.0,,14.5,Clear,clear-day
2024-08-05T01:11:00,16.2,73.22,0.0,0.0,,13.9,Clear,clear-day
2024-08-05T01:12:00,16.2,73.22,0.0,0.0,,14.3,Clear,clear-day
2024-08-05T01:13:00,16.2,73.13,0.0,0.0,,14.0,Clear,clear-day
2024-08-05T01:14:00,16.2,73.6,0.0,0.0,,13.6,Clear,clear-day
2024-08-05T01:15:00,16.1,72.95,0.0,0.0,,13.8,Clear,clear-day
2024-08-05T01:16:00,16.1,72.83,0.0,0.0,,14.4,Clear,clear-day
2024-08-05T01:17:00,16.3,72.95,0.0,0.0,,14.8,Clear,clear-day
2024-08-05T01:18:00,16.3,72.91,0.0,0.0,,14.8,Clear,clear-day
2024-08-05T01:19:00,16.3,73.68,0.0,0.0,,14.1,Clear,clear-day
2024-08-05T01:20:00,16.1,73.39,0.0,0.0,,14.2,Clear,clear-day
2024-08-05T01:21:00,16.1,73.59,0.0,0.0,,15.0,Clear,clear-day
2024-08-05T01:22:00,16.3,72.97,0.0,0.0,,14.6,Clear,clear-day
2024-08-05T01:23:00,16.2,73.77,0.0,0.0,,14.3,Clear,clear-day
2024-08-05T01:24:00,16.0,73.86,0.0,0.0,,14.6,Clear,clear-day
2024-08-05T01:25:00,16.0,73.9,0.0,0.0,,14.5,Clear,clear-day
2024-08-05T01:26:00,16.0,73.77,0.0,0.0,,14.0,Clear,clear-day
2024-08-05T01:27:00,16.1,73.64,0.0,0.0,,14.3,Clear,clear-day
2024-08-05T01:28:00,16.0,74.18,0.0,0.0,,13.9,Clear,clear-day
2024-08-05T01:29:00,16.2,73.43,0.0,0.0,,14.6,Clear,clear-day
2024-08-05T01:30:00,16.0,73.42,0.0,0.0,,14.2,Clear,clear-day
2024-08-05T01:31:00,16.1,74.19,0.0,0.0,,14.6,Clear,clear-day
2024-08-05T01:32:00,16.1,73.92,0.0,0.0,,14.6,Clear,clear-day
2024-08-05T01:33:00,15.9,74.01,0.0,0.0,,13.8,Clear,clear-day
2024-08-05T01:34:00,16.1,73.6,0.0,0.0,,14.6,Clear,clear-day
2024-08-05T01:35:00,15.9,74.14,0.0,0.0,,14.8,Clear,clear-day
2024-08-05T01:36:00,16.0,73.92,0.0,0.0,,14.8,Clear,clear-day
2024-08-05T01:37:00,16.1,74.31,0.0,0.0,,14.6,Clear,clear-day
2024-08-05T01:38:00,16.1,74.17,0.0,0.0,,14.5,Clear,clear-day
2024-08-05T01:39:00,15.9,74.19,0.0,0.0,,14.9,Clear,clear-day
2024-08-05T01:40:00,15.9,73.73,0.0,0.0,,13.9,Clear,clear-day
2024-08-05T01:41:00,15.9,73.79,0.0,0.0,,13.9,Clear,clear-day
2024-08-05T01:42:00,16.1,73.94,0.0,0.0,,13.9,Clear,clear-day
2024-08-05T01:43:00,15.9,74.23,0.0,0.0,,14.6,Clear,clear-day
2024-08-05T01:44:00,16.0,73.8,0.0,0.0,,14.7,Clear,clear-day
2024-08-05T01:45:00,16.1,74.15,0.0,0.0,,13.6,Clear,clear-day
2024-08-05T01:46:00,15.8,74.13,0.0,0.0,,13.5,Clear,clear-day
2024-08-05T01:47:00,15.9,75.01,0.0,0.0,,13.5,Clear,clear-day
2024-08-05T01:48:00,15.8,74.63,0.0,0.0,,13.9,Clear,clear-day
2024-08-05T01:49:00,15.9,74.35,0.0,0.0,,14.2,Clear,clear-day
2024-08-05T01:50:00,15.9,74.03,0.0,0.0,,14.1,Clear,clear-day
2024-08-05T01:51:00,15.8,75.17,0.0,0.0,,13.9,Clear,clear-day
2024-08-05T01:52:00,16.0,74.32,0.0,0.0,,13.8,Clear,clear-day
2024-08-05T01:53:00,15.9,74.25,0.0,0.0,,14.4,Clear,clear-day
2024-08-05T01:54:00,16.1,74.08,0.0,0.0,,13.9,Clear,clear-day
2024-08-05T01:55:00,16.0,74.55,0.0,0.0,,14.9,Clear,clear-day
2024-08-05T01:56:00,15.9,74.97,0.0,0.0,,14.5,Clear,clear-day
2024-08-05T01:57:00,15.9,74.65,0.0,0.0,,14.4,Clear,clear-day
2024-08-05T01:58:00,16.1,74.81,0.0,0.0,,14.2,Clear,clear-day
2024-08-05T01:59:00,15.8,74.47,0.0,0.0,,14.6,Clear,clear-day
2024-08-05T02:00:00,14.6,79.99,0.0,0.0,,13.2,Partially cloudy,cloudy
2024-08-05T02:01:00,14.8,79.99,0.0,0.0,,13.7,Partially cloudy,cloudy
2024-08-05T02:02:00,14.8,79.81,0.0,0.0,,13.0,Partially cloudy,cloudy
2024-08-05T02:03:00,15.0,79.34,0.0,0.0,,13.0,Partially cloudy,cloudy
2024-08-05T02:04:00,15.0,79.97,0.0,0.0,,14.2,Partially cloudy,cloudy
2024-08-05T02:05:00,14.7,79.86,0.0,0.0,,13.5,Partially cloudy,cloudy
2024-08-05T02:06:00,14.7,79.23,0.0,0.0,,13.0,Partially cloudy,cloudy
2024-08-05T02:07:00,14.7,79.99,0.0,0.0,,14.1,Partially cloudy,cloudy
2024-08-05T02:08:00,14.8,80.28,0.0,0.0,,12.9,Partially cloudy,cloudy
2024-08-05T02:09:00,14.8,79.93,0.0,0.0,,13.7,Partially cloudy,cloudy
2024-08-05T02:10:00,14.9,80.15,0.0,0.0,,13.6,Partially cloudy,cloudy
2024-08-05T02:11:00,14.7,79.58,0.0,0.0,,13.6,Partially cloudy,cloudy
2024-08-05T02:12:00,14.9,80.4,0.0,0.0,,13.8,Partially cloudy,cloudy
2024-08-05T02:13:00,14.9,79.75,0.0,0.0,,13.7,Partially cloudy,cloudy
2024-08-05T02:14:00,15.0,80.46,0.0,0.0,,14.5,Partially cloudy,cloudy
2024-08-05T02:15:00,14.7,80.26,0.0,0.0,,13.8,Partially cloudy,cloudy
2024-08-05T02:16:00,14.9,79.55,0.0,0.0,,14.2,Partially cloudy,cloudy
2024-08-05T02:17:00,15.0,79.56,0.0,0.0,,13.2,Partially cloudy,cloudy
2024-08-05T02:18:00,14.9,80.5,0.0,0.0,,12.8,Partially cloudy,cloudy
2024-08-05T02:19:00,14.9,79.79,0.0,0.0,,13.0,Partially cloudy,cloudy
2024-08-05T02:20:00,15.1,79.07,0.0,0.0,,13.4,Partially cloudy,cloudy
2024-08-05T02:21:00,15.0,79.62,0.0,0.0,,14.2,Partially cloudy,cloudy
2024-08-05T02:22:00,15.0,79.43,0.0,0.0,,12.8,Partially cloudy,cloudy
2024-08-05T02:23:00,14.8,79.93,0.0,0.0,,14.1,Partially cloudy,cloudy
2024-08-05T02:24:00,15.0,79.81,0.0,0.0,,13.5,Partially cloudy,cloudy
2024-08-05T02:25:00,14.8,79.52,0.0,0.0,,14.1,Partially cloudy,cloudy
2024-08-05T02:26:00,15.0,80.2,0.0,0.0,,13.1,Partially cloudy,cloudy
2024-08-05T02:27:00,15.0,79.81,0.0,0.0,,14.0,Partially cloudy,cloudy
2024-08-05T02:28:00,14.9,79.53,0.0,0.0,,14.0,Partially cloudy,cloudy
2024-08-05T02:29:00,15.0,79.6,0.0,0.0,,14.0,Partially cloudy,cloudy
2024-08-05T02:30:00,14.9,79.78,0.0,0.0,,13.2,Partially cloudy,cloudy
2024-08-05T02:31:00,15.1,79.92,0.0,0.0,,14.0,Partially cloudy,cloudy
2024-08-05T02:32:00,14.8,79.41,0.0,0.0,,13.3,Partially cloudy,cloudy
2024-08-05T02:33:00,14.9,80.5,0.0,0.0,,14.2,Partially cloudy,cloudy
2024-08-05T02:34:00,15.1,79.81,0.0,0.0,,14.3,Partially cloudy,cloudy
2024-08-05T02:35:00,15.1,79.49,0.0,0.0,,13.8,Partially cloudy,cloudy
2024-08-05T02:36:00,14.9,79.44,0.0,0.0,,13.7,Partially cloudy,cloudy
2024-08-05T02:37:00,15.0,79.42,0.0,0.0,,13.6,Partially cloudy,cloudy
2024-08-05T02:38:00,14.9,80.1,0.0,0.0,,13.3,Partially cloudy,cloudy
2024-08-05T02:39:00,15.0,79.53,0.0,0.0,,13.8,Partially cloudy,cloudy
2024-08-05T02:40:00,14.8,79.38,0.0,0.0,,14.1,Partially cloudy,cloudy
2024-08-05T02:41:00,15.0,79.03,0.0,0.0,,14.4,Partially cloudy,cloudy
2024-08-05T02:42:00,14.9,80.45,0.0,0.0,,14.1,Partially cloudy,cloudy
2024-08-05T02:43:00,15.0,79.75,0.0,0.0,,13.7,Partially cloudy,cloudy
2024-08-05T02:44:00,15.2,79.95,0.0,0.0,,14.3,Partially cloudy,cloudy
2024-08-05T02:45:00,14.9,80.21,0.0,0.0,,13.6,Partially cloudy,cloudy
2024-08-05T02:46:00,15.0,80.24,0.0,0.0,,13.5,Partially cloudy,cloudy
2024-08-05T02:47:00,15.0,79.64,0.0,0.0,,14.1,Partially cloudy,cloudy
2024-08-05T02:48:00,15.1,79.28,0.0,0.0,,14.3,Partially cloudy,cloudy
2024-08-05T02:49:00,14.9,79.41,0.0,0.0,,13.2,Partially cloudy,cloudy
2024-08-05T02:50:00,15.2,79.4,0.0,0.0,,14.2,Partially cloudy,cloudy
2024-08-05T02:51:00,14.9,79.74,0.0,0.0,,14.4,Partially cloudy,cloudy
2024-08-05T02:52:00,15.2,80.11,0.0,0.0,,14.6,Partially cloudy,cloudy
2024-08-05T02:53:00,15.2,79.95,0.0,0.0,,14.1,Partially cloudy,cloudy
2024-08-05T02:54:00,14.9,80.02,0.0,0.0,,13.9,Partially cloudy,cloudy
2024-08-05T02:55:00,15.2,79.48,0.0,0.0,,13.0,Partially cloudy,cloudy
2024-08-05T02:56:00,14.9,79.04,0.0,0.0,,14.0,Partially cloudy,cloudy
2024-08-05T02:57:00,15.0,79.72,0.0,0.0,,14.4,Partially cloudy,cloudy
2024-08-05T02:58:00,15.0,79.79,0.0,0.0,,14.2,Partially cloudy,cloudy
2024-08-05T02:59:00,15.0,79.11,0.0,0.0,,13.8,Partially cloudy,cloudy
2024-08-05T03:00:00,15.7,79.18,0.0,0.0,,14.2,Partially cloudy,cloudy
2024-08-05T03:01:00,15.7,79.45,0.0,0.0,,14.0,Partially cloudy,cloudy
2024-08-05T03:02:00,15.7,78.78,0.0,0.0,,14.6,Partially cloudy,cloudy
2024-08-05T03:03:00,15.8,79.7,0.0,0.0,,15.0,Partially cloudy,cloudy
2024-08-05T03:04:00,15.8,79.72,0.0,0.0,,14.2,Partially cloudy,cloudy
2024-08-05T03:05:00,15.7,79.95,0.0,0.0,,14.3,Partially cloudy,cloudy
2024-08-05T03:06:00,15.9,79.22,0.0,0.0,,14.0,Partially cloudy,cloudy
2024-08-05T03:07:00,15.7,79.27,0.0,0.0,,14.3,Partially cloudy,cloudy
2024-08-05T03:08:00,15.7,79.51,0.0,0.0,,13.8,Partially cloudy,cloudy
2024-08-05T03:09:00,15.9,79.64,0.0,0.0,,14.0,Partially cloudy,cloudy
2024-08-05T03:10:00,15.7,79.12,0.0,0.0,,14.7,Partially cloudy,cloudy
2024-08-05T03:11:00,15.8,79.48,0.0,0.0,,14.6,Partially cloudy,cloudy
2024-08-05T03:12:00,15.9,79.33,0.0,0.0,,13.8,Partially cloudy,cloudy
2024-08-05T03:13:00,15.9,79.69,0.0,0.0,,14.4,Partially cloudy,cloudy
2024-08-05T03:14:00,15.7,79.63,0.0,0.0,,14.6,Partially cloudy,cloudy
2024-08-05T03:15:00,15.8,79.87,0.0,0.0,,15.2,Partially cloudy,cloudy
2024-08-05T03:16:00,16.0,79.88,0.0,0.0,,14.6,Partially cloudy,cloudy
2024-08-05T03:17:00,15.8,79.9,0.0,0.0,,14.8,Partially cloudy,cloudy
2024-08-05T03:18:00,15.8,80.09,0.0,0.0,,15.3,Partially cloudy,cloudy
2024-08-05T03:19:00,15.8,79.62,0.0,0.0,,14.8,Partially cloudy,cloudy
2024-08-05T03:20:00,15.7,78.95,0.0,0.0,,14.5,Partially cloudy,cloudy
2024-08-05T03:21:00,16.0,80.08,0.0,0.0,,13.8,Partially cloudy,cloudy
2024-08-05T03:22:00,15.7,78.52,0.0,0.0,,13.9,Partially cloudy,cloudy
2024-08-05T03:23:00,15.9,79.17,0.0,0.0,,14.1,Partially cloudy,cloudy
2024-08-05T03:24:00,15.7,79.08,0.0,0.0,,14.8,Partially cloudy,cloudy
2024-08-05T03:25:00,15.9,79.84,0.0,0.0,,14.6,Partially cloudy,cloudy
2024-08-05T03:26:00,15.7,79.1,0.0,0.0,,14.3,Partially cloudy,cloudy
2024-08-05T03:27:00,15.9,79.22,0.0,0.0,,14.5,Partially cloudy,cloudy
2024-08-05T03:28:00,15.8,79.97,0.0,0.0,,14.2,Partially cloudy,cloudy
2024-08-05T03:29:00,15.8,79.31,0.0,0.0,,14.4,Partially cloudy,cloudy
2024-08-05T03:30:00,16.0,79.6,0.0,0.0,,15.3,Partially cloudy,cloudy
2024-08-05T03:31:00,15.9,79.77,0.0,0.0,,15.2,Partially cloudy,cloudy
2024-08-05T03:32:00,15.8,79.98,0.0,0.0,,15.2,Partially cloudy,cloudy
2024-08-05T03:33:00,15.9,79.53,0.0,0.0,,14.0,Partially cloudy,cloudy
2024-08-05T03:34:00,15.9,79.28,0.0,0.0,,15.3,Partially cloudy,cloudy
2024-08-05T03:35:00,15.8,79.58,0.0,0.0,,14.8,Partially cloudy,cloudy
2024-08-05T03:36:00,16.1,79.51,0.0,0.0,,15.3,Partially cloudy,cloudy
2024-08-05T03:37:00,16.0,79.49,0.0,0.0,,14.9,Partially cloudy,cloudy
2024-08-05T03:38:00,15.7,79.72,0.0,0.0,,14.4,Partially cloudy,cloudy
2024-08-05T03:39:00,15.7,80.18,0.0,0.0,,14.2,Partially cloudy,cloudy
2024-08-05T03:40:00,15.9,79.93,0.0,0.0,,14.4,Partially cloudy,cloudy
2024-08-05T03:41:00,15.7,80.04,0.0,0.0,,14.8,Partially cloudy,cloudy
2024-08-05T03:42:00,15.7,79.71,0.0,0.0,,15.4,Partially cloudy,cloudy
2024-08-05T03:43:00,15.8,79.14,0.0,0.0,,14.2,Partially cloudy,cloudy
2024-08-05T03:44:00,15.8,79.06,0.0,0.0,,15.4,Partially cloudy,cloudy
2024-08-05T03:45:00,16.0,78.79,0.0,0.0,,15.0,Partially cloudy,cloudy
2024-08-05T03:46:00,15.9,79.4,0.0,0.0,,14.9,Partially cloudy,cloudy
2024-08-05T03:47:00,15.8,80.02,0.0,0.0,,14.5,Partially cloudy,cloudy
2024-08-05T03:48:00,15.8,79.86,0.0,0.0,,15.2,Partially cloudy,cloudy
2024-08-05T03:49:00,16.0,80.25,0.0,0.0,,14.7,Partially cloudy,cloudy
2024-08-05T03:50:00,16.0,79.13,0.0,0.0,,15.3,Partially cloudy,cloudy
2024-08-05T03:51:00,16.0,79.55,0.0,0.0,,16.0,Partially cloudy,cloudy
2024-08-05T03:52:00,15.9,78.93,0.0,0.0,,15.4,Partially cloudy,cloudy
2024-08-05T03:53:00,15.9,79.5,0.0,0.0,,14.6,Partially cloudy,cloudy
2024-08-05T03:54:00,16.0,79.9,0.0,0.0,,14.8,Partially cloudy,cloudy
2024-08-05T03:55:00,16.0,80.21,0.0,0.0,,15.5,Partially cloudy,cloudy
2024-08-05T03:56:00,15.9,79.21,0.0,0.0,,14.7,Partially cloudy,cloudy
2024-08-05T03:57:00,16.0,79.37,0.0,0.0,,14.4,Partially cloudy,cloudy
2024-08-05T03:58:00,15.9,79.3,0.0,0.0,,15.2,Partially cloudy,cloudy
2024-08-05T03:59:00,15.8,79.24,0.0,0.0,,14.8,Partially cloudy,cloudy
2024-08-05T04:00:00,16.0,80.59,0.0,0.0,,16.8,Overcast,cloudy
2024-08-05T04:01:00,16.1,80.81,0.0,0.0,,17.6,Overcast,cloudy
2024-08-05T04:02:00,16.2,80.85,0.0,0.0,,16.7,Overcast,cloudy
2024-08-05T04:03:00,16.1,80.56,0.0,0.0,,18.0,Overcast,cloudy
2024-08-05T04:04:00,16.0,80.69,0.0,0.0,,18.2,Overcast,cloudy
2024-08-05T04:05:00,16.2,79.87,0.0,0.0,,17.5,Overcast,cloudy
2024-08-05T04:06:00,15.9,79.75,0.0,0.0,,17.7,Overcast,cloudy
2024-08-05T04:07:00,16.1,80.04,0.0,0.0,,16.6,Overcast,cloudy
2024-08-05T04:08:00,15.9,80.72,0.0,0.0,,17.8,Overcast,cloudy
2024-08-05T04:09:00,16.1,80.99,0.0,0.0,,17.0,Overcast,cloudy
2024-08-05T04:10:00,16.3,80.39,0.0,0.0,,16.6,Overcast,cloudy
2024-08-05T04:11:00,16.1,79.95,0.0,0.0,,17.0,Overcast,cloudy
2024-08-05T04:12:00,16.1,80.59,0.0,0.0,,16.9,Overcast,cloudy
2024-08-05T04:13:00,16.2,80.3,0.0,0.0,,17.7,Overcast,cloudy
2024-08-05T04:14:00,16.1,81.35,0.0,0.0,,16.8,Overcast,cloudy
2024-08-05T04:15:00,16.3,81.05,0.0,0.0,,16.4,Overcast,cloudy
2024-08-05T04:16:00,16.2,80.1,0.0,0.0,,18.5,Overcast,cloudy
2024-08-05T04:17:00,16.1,80.83,0.0,0.0,,16.8,Overcast,cloudy
2024-08-05T04:18:00,16.0,80.54,0.0,0.0,,16.8,Overcast,cloudy
2024-08-05T04:19:00,16.1,81.0,0.0,0.0,,17.4,Overcast,cloudy
2024-08-05T04:20:00,16.0,80.26,0.0,0.0,,18.4,Overcast,cloudy
2024-08-05T04:21:00,16.1,80.26,0.0,0.0,,17.7,Overcast,cloudy
2024-08-05T04:22:00,16.1,80.81,0.0,0.0,,17.0,Overcast,cloudy
2024-08-05T04:23:00,15.9,80.43,0.0,0.0,,18.1,Overcast,cloudy
2024-08-05T04:24:00,16.1,81.39,0.0,0.0,,16.4,Overcast,cloudy
2024-08-05T04:25:00,16.2,80.58,0.0,0.0,,17.8,Overcast,cloudy
2024-08-05T04:26:00,16.1,81.39,0.0,0.0,,18.4,Overcast,cloudy
2024-08-05T04:27:00,16.2,80.41,0.0,0.0,,16.6,Overcast,cloudy
2024-08-05T04:28:00,16.0,80.75,0.0,0.0,,17.6,Overcast,cloudy
2024-08-05T04:29:00,16.3,80.21,0.0,0.0,,17.0,Overcast,cloudy
2024-08-05T04:30:00,16.0,80.75,0.0,0.0,,16.4,Overcast,cloudy
2024-08-05T04:31:00,16.1,80.1,0.0,0.0,,16.8,Overcast,cloudy
2024-08-05T04:32:00,16.2,81.1,0.0,0.0,,17.3,Overcast,cloudy
2024-08-05T04:33:00,16.0,80.92,0.0,0.0,,16.5,Overcast,cloudy
2024-08-05T04:34:00,16.2,81.49,0.0,0.0,,16.7,Overcast,cloudy
2024-08-05T04:35:00,16.2,80.49,0.0,0.0,,17.2,Overcast,cloudy
2024-08-05T04:36:00,16.3,80.28,0.0,0.0,,18.1,Overcast,cloudy
2024-08-05T04:37:00,16.2,80.74,0.0,0.0,,16.6,Overcast,cloudy
2024-08-05T04:38:00,16.3,80.61,0.0,0.0,,17.1,Overcast,cloudy
2024-08-05T04:39:00,16.1,81.02,0.0,0.0,,17.8,Overcast,cloudy
2024-08-05T04:40:00,16.0,80.88,0.0,0.0,,17.8,Overcast,cloudy
2024-08-05T04:41:00,16.1,81.27,0.0,0.0,,17.8,Overcast,cloudy
2024-08-05T04:42:00,16.1,81.14,0.0,0.0,,17.5,Overcast,cloudy
2024-08-05T04:43:00,16.2,80.95,0.0,0.0,,17.8,Overcast,cloudy
2024-08-05T04:44:00,16.1,80.75,0.0,0.0,,16.4,Overcast,cloudy
2024-08-05T04:45:00,16.3,80.78,0.0,0.0,,17.7,Overcast,cloudy
2024-08-05T04:46:00,16.0,81.27,0.0,0.0,,17.4,Overcast,cloudy
2024-08-05T04:47:00,16.3,81.19,0.0,0.0,,17.8,Overcast,cloudy
2024-08-05T04:48:00,16.1,80.73,0.0,0.0,,17.3,Overcast,cloudy
2024-08-05T04:49:00,16.1,81.28,0.0,0.0,,17.6,Overcast,cloudy
2024-08-05T04:50:00,16.3,80.64,0.0,0.0,,17.8,Overcast,cloudy
2024-08-05T04:51:00,16.3,80.53,0.0,0.0,,17.8,Overcast,cloudy
2024-08-05T04:52:00,16.1,81.52,0.0,0.0,,17.2,Overcast,cloudy
2024-08-05T04:53:00,16.1,80.8,0.0,0.0,,16.6,Overcast,cloudy
2024-08-05T04:54:00,16.4,80.73,0.0,0.0,,17.4,Overcast,cloudy
2024-08-05T04:55:00,16.2,81.19,0.0,0.0,,17.3,Overcast,cloudy
2024-08-05T04:56:00,16.1,81.02,0.0,0.0,,17.5,Overcast,cloudy
2024-08-05T04:57:00,16.4,80.46,0.0,0.0,,16.9,Overcast,cloudy
2024-08-05T04:58:00,16.2,81.07,0.0,0.0,,17.3,Overcast,cloudy
2024-08-05T04:59:00,16.0,81.13,0.0,0.0,,16.8,Overcast,cloudy
2024-08-05T05:00:00,16.5,81.93,0.0,0.0,,16.4,Overcast,cloudy
2024-08-05T05:01:00,16.5,82.0,0.0,0.0,,16.8,Overcast,cloudy
2024-08-05T05:02:00,16.3,81.19,0.0,0.0,,16.6,Overcast,cloudy
2024-08-05T05:03:00,16.2,81.87,0.0,0.0,,17.4,Overcast,cloudy
2024-08-05T05:04:00,16.3,81.44,0.0,0.0,,16.3,Overcast,cloudy
2024-08-05T05:05:00,16.3,82.41,0.0,0.0,,16.2,Overcast,cloudy
2024-08-05T05:06:00,16.2,81.35,0.0,0.0,,17.1,Overcast,cloudy
2024-08-05T05:07:00,16.5,81.94,0.0,0.0,,16.6,Overcast,cloudy
2024-08-05T05:08:00,16.6,81.07,0.0,0.0,,16.5,Overcast,cloudy
2024-08-05T05:09:00,16.4,81.63,0.0,0.0,,16.7,Overcast,cloudy
2024-08-05T05:10:00,16.4,81.93,0.0,0.0,,16.4,Overcast,cloudy
2024-08-05T05:11:00,16.5,82.13,0.0,0.0,,16.2,Overcast,cloudy
2024-08-05T05:12:00,16.4,82.54,0.0,0.0,,15.8,Overcast,cloudy
2024-08-05T05:13:00,16.5,82.45,0.0,0.0,,16.6,Overcast,cloudy
2024-08-05T05:14:00,16.3,81.78,0.0,0.0,,16.6,Overcast,cloudy
2024-08-05T05:15:00,16.5,82.01,0.0,0.0,,16.9,Overcast,cloudy
2024-08-05T05:16:00,16.5,81.64,0.0,0.0,,16.9,Overcast,cloudy
2024-08-05T05:17:00,16.3,81.58,0.0,0.0,,16.3,Overcast,cloudy
2024-08-05T05:18:00,16.3,81.91,0.0,0.0,,16.4,Overcast,cloudy
2024-08-05T05:19:00,16.2,82.38,0.0,0.0,,16.6,Overcast,cloudy
2024-08-05T05:20:00,16.4,81.87,0.0,0.0,,17.3,Overcast,cloudy
2024-08-05T05:21:00,16.6,81.5,0.0,0.0,,17.6,Overcast,cloudy
2024-08-05T05:22:00,16.3,81.72,0.0,0.0,,17.0,Overcast,cloudy
2024-08-05T05:23:00,16.4,82.2,0.0,0.0,,17.5,Overcast,cloudy
2024-08-05T05:24:00,16.3,82.09,0.0,0.0,,17.2,Overcast,cloudy
2024-08-05T05:25:00,16.4,81.84,0.0,0.0,,15.9,Overcast,cloudy
2024-08-05T05:26:00,16.4,81.52,0.0,0.0,,16.5,Overcast,cloudy
2024-08-05T05:27:00,16.4,81.42,0.0,0.0,,16.5,Overcast,cloudy
2024-08-05T05:28:00,16.4,81.99,0.0,0.0,,17.5,Overcast,cloudy
2024-08-05T05:29:00,16.4,81.73,0.0,0.0,,17.5,Overcast,cloudy
2024-08-05T05:30:00,16.6,81.6,0.0,0.0,,17.5,Overcast,cloudy
2024-08-05T05:31:00,16.4,81.65,0.0,0.0,,15.9,Overcast,cloudy
2024-08-05T05:32:00,16.3,82.63,0.0,0.0,,16.4,Overcast,cloudy
2024-08-05T05:33:00,16.6,81.76,0.0,0.0,,16.6,Overcast,cloudy
2024-08-05T05:34:00,16.4,81.86,0.0,0.0,,16.5,Overcast,cloudy
2024-08-05T05:35:00,16.4,81.97,0.0,0.0,,17.4,Overcast,cloudy
2024-08-05T05:36:00,16.6,82.25,0.0,0.0,,17.3,Overcast,cloudy
2024-08-05T05:37:00,16.4,81.77,0.0,0.0,,16.4,Overcast,cloudy
2024-08-05T05:38:00,16.5,82.52,0.0,0.0,,16.3,Overcast,cloudy
2024-08-05T05:39:00,16.5,81.58,0.0,0.0,,17.1,Overcast,cloudy
2024-08-05T05:40:00,16.4,81.54,0.0,0.0,,17.1,Overcast,cloudy
2024-08-05T05:41:00,16.4,82.77,0.0,0.0,,17.4,Overcast,cloudy
2024-08-05T05:42:00,16.5,82.03,0.0,0.0,,16.4,Overcast,cloudy
2024-08-05T05:43:00,16.3,82.76,0.0,0.0,,16.3,Overcast,cloudy
2024-08-05T05:44:00,16.6,81.78,0.0,0.0,,16.4,Overcast,cloudy
2024-08-05T05:45:00,16.6,82.37,0.0,0.0,,15.8,Overcast,cloudy
2024-08-05T05:46:00,16.5,81.95,0.0,0.0,,16.3,Overcast,cloudy
